"","Word","Freq"
"mow","mow",246
"distance","distance",246
"future","future",245
"jar","jar",245
"building","building",245
"beg","beg",244
"cigarettes","cigarettes",244
"pure","pure",244
"yesterdays","yesterdays",244
"danced","danced",244
"courtesy","courtesy",244
"boot","boot",244
"prison","prison",243
"fades","fades",243
"pool","pool",242
"thunder","thunder",242
"space","space",242
"strangers","strangers",242
"ringin","ringin",242
"view","view",241
"sold","sold",241
"screw","screw",241
"fishing","fishing",241
"welcome","welcome",240
"flat","flat",240
"bites","bites",240
"dinner","dinner",240
"nana","nana",240
"bryan","bryan",240
"rocks","rocks",239
"speed","speed",239
"spinning","spinning",239
"danger","danger",239
"joker","joker",238
"heavenly","heavenly",238
"clean","clean",238
"alleluya","alleluya",238
"machine","machine",238
"betcha","betcha",238
"quick","quick",237
"cowboys","cowboys",237
"hunger","hunger",237
"teach","teach",237
"breaks","breaks",237
"cling","cling",237
"spinnin","spinnin",237
"hero","hero",237
"san","san",236
"blowin","blowin",235
"oclock","oclock",235
"hall","hall",235
"admit","admit",235
"cure","cure",235
"sleepin","sleepin",235
"jumped","jumped",235
"soothe","soothe",235
"minds","minds",234
"curse","curse",234
"bismarck","bismarck",234
"tennessee","tennessee",234
"remain","remain",234
"completely","completely",234
"hurting","hurting",234
"selfcontrol","selfcontrol",234
"prove","prove",233
"bliss","bliss",233
"jenny","jenny",232
"freight","freight",232
"row","row",232
"ampampampquot","ampampampquot",232
"pants","pants",231
"cheek","cheek",231
"adios","adios",231
"become","become",230
"sunny","sunny",230
"flash","flash",230
"floating","floating",230
"toby","toby",230
"sin","sin",229
"lane","lane",229
"likes","likes",229
"connected","connected",229
